Epoch: 10/800, loss: 33.06792192784501, correct: 44, time_per_epoch: 0.017975005236538975
Epoch: 20/800, loss: 24.879509152774503, correct: 44, time_per_epoch: 0.019724902652558825
Epoch: 30/800, loss: 20.396703457148956, correct: 44, time_per_epoch: 0.01958654772850775
Epoch: 40/800, loss: 18.41492187948022, correct: 44, time_per_epoch: 0.01994670891180271
Epoch: 50/800, loss: 17.525252563502942, correct: 44, time_per_epoch: 0.01984692554847867
Epoch: 60/800, loss: 17.014058393058214, correct: 44, time_per_epoch: 0.019954509422427318
Epoch: 70/800, loss: 16.680059705113212, correct: 44, time_per_epoch: 0.019900580527077258
Epoch: 80/800, loss: 16.374627074097173, correct: 44, time_per_epoch: 0.019848852981755764
Epoch: 90/800, loss: 16.09886439193755, correct: 44, time_per_epoch: 0.019949889445042873
Epoch: 100/800, loss: 15.860428148919073, correct: 44, time_per_epoch: 0.019869020669767173
Epoch: 110/800, loss: 15.613041907548514, correct: 44, time_per_epoch: 0.01991338772816701
Epoch: 120/800, loss: 15.35465192552383, correct: 44, time_per_epoch: 0.01988352822863366
Epoch: 130/800, loss: 15.083466882260236, correct: 44, time_per_epoch: 0.019943854281010517
Epoch: 140/800, loss: 14.797713119839859, correct: 44, time_per_epoch: 0.019918695409247216
Epoch: 150/800, loss: 14.495582011322842, correct: 44, time_per_epoch: 0.01985626504910703
Epoch: 160/800, loss: 14.175230241549368, correct: 44, time_per_epoch: 0.019901919809187422
Epoch: 170/800, loss: 13.83480786810472, correct: 44, time_per_epoch: 0.019844872212549398
Epoch: 180/800, loss: 13.483937747520821, correct: 44, time_per_epoch: 0.019868070908014287
Epoch: 190/800, loss: 13.119550810206043, correct: 44, time_per_epoch: 0.01983309416246664
Epoch: 200/800, loss: 12.734001718631479, correct: 44, time_per_epoch: 0.019847710927327473
Epoch: 210/800, loss: 12.322958850720546, correct: 44, time_per_epoch: 0.019820603149197112
Epoch: 220/800, loss: 11.885740961716001, correct: 44, time_per_epoch: 0.01978734391846808
Epoch: 230/800, loss: 11.422412576768, correct: 44, time_per_epoch: 0.019821873991004317
Epoch: 240/800, loss: 10.934079938698154, correct: 44, time_per_epoch: 0.019796045983975358
Epoch: 250/800, loss: 10.42319824130018, correct: 44, time_per_epoch: 0.01982770118105459
Epoch: 260/800, loss: 9.89382596038517, correct: 44, time_per_epoch: 0.019800544241835787
Epoch: 270/800, loss: 9.351732665800744, correct: 44, time_per_epoch: 0.019832052427904194
Epoch: 280/800, loss: 8.943498877048945, correct: 44, time_per_epoch: 0.019814654177193965
Epoch: 290/800, loss: 8.631474423487544, correct: 44, time_per_epoch: 0.01983324358963065
Epoch: 300/800, loss: 8.331243088482491, correct: 44, time_per_epoch: 0.019808724077040967
Epoch: 310/800, loss: 8.033386111074082, correct: 46, time_per_epoch: 0.01978660166455235
Epoch: 320/800, loss: 7.738222674896976, correct: 46, time_per_epoch: 0.019813270955070898
Epoch: 330/800, loss: 7.447273585207598, correct: 46, time_per_epoch: 0.019793501793437855
Epoch: 340/800, loss: 7.162146429324998, correct: 46, time_per_epoch: 0.01980973268883669
Epoch: 350/800, loss: 6.884358393930341, correct: 46, time_per_epoch: 0.019799798302501014
Epoch: 360/800, loss: 6.615269484576889, correct: 46, time_per_epoch: 0.01981008283979675
Epoch: 370/800, loss: 6.3560335176134, correct: 47, time_per_epoch: 0.019800415578878152
Epoch: 380/800, loss: 6.107563410537568, correct: 48, time_per_epoch: 0.019781326058655586
Epoch: 390/800, loss: 5.875701177107032, correct: 48, time_per_epoch: 0.019805427097603488
Epoch: 400/800, loss: 5.678834441491219, correct: 48, time_per_epoch: 0.019788328846196582
Epoch: 410/800, loss: 5.5059970833682, correct: 48, time_per_epoch: 0.01980198560840022
Epoch: 420/800, loss: 5.345857125283386, correct: 48, time_per_epoch: 0.01978619478094323
Epoch: 430/800, loss: 5.1931848904215006, correct: 48, time_per_epoch: 0.01980168913467301
Epoch: 440/800, loss: 5.051755878099169, correct: 48, time_per_epoch: 0.019793244986847685
Epoch: 450/800, loss: 4.92258236186928, correct: 48, time_per_epoch: 0.01977614658634837
Epoch: 460/800, loss: 4.8029890783545355, correct: 48, time_per_epoch: 0.01979409588133177
Epoch: 470/800, loss: 4.691139144694477, correct: 48, time_per_epoch: 0.019776044630953712
Epoch: 480/800, loss: 4.586095623548742, correct: 48, time_per_epoch: 0.019789445425021673
Epoch: 490/800, loss: 4.486433771462997, correct: 48, time_per_epoch: 0.019774562229692573
Epoch: 500/800, loss: 4.391675895756761, correct: 48, time_per_epoch: 0.01979106771731805
Epoch: 510/800, loss: 4.300739231311204, correct: 48, time_per_epoch: 0.019778970636267018
Epoch: 520/800, loss: 4.213122615446634, correct: 48, time_per_epoch: 0.019794197778097728
Epoch: 530/800, loss: 4.128648032156699, correct: 48, time_per_epoch: 0.019803900278669743
Epoch: 540/800, loss: 4.047175969724567, correct: 49, time_per_epoch: 0.019792515777616097
Epoch: 550/800, loss: 3.968574832492888, correct: 50, time_per_epoch: 0.01980835945766331
Epoch: 560/800, loss: 3.892718110834168, correct: 50, time_per_epoch: 0.019797602651803463
Epoch: 570/800, loss: 3.8194842637078583, correct: 50, time_per_epoch: 0.019814397324196303
Epoch: 580/800, loss: 3.748756748845862, correct: 50, time_per_epoch: 0.019801476736282114
Epoch: 590/800, loss: 3.6804240013111063, correct: 50, time_per_epoch: 0.019813651764251657
Epoch: 600/800, loss: 3.614379368373946, correct: 50, time_per_epoch: 0.01980377394030376
Epoch: 610/800, loss: 3.550521013861871, correct: 50, time_per_epoch: 0.019793851090726212
Epoch: 620/800, loss: 3.4887518000504305, correct: 50, time_per_epoch: 0.019805107715625117
Epoch: 630/800, loss: 3.428979152568693, correct: 50, time_per_epoch: 0.019796578139775152
Epoch: 640/800, loss: 3.371114912569948, correct: 50, time_per_epoch: 0.019800500453169372
Epoch: 650/800, loss: 3.315075179694221, correct: 50, time_per_epoch: 0.01980153023738832
Epoch: 660/800, loss: 3.2607801488079535, correct: 50, time_per_epoch: 0.01979292755588641
Epoch: 670/800, loss: 3.20815394304893, correct: 50, time_per_epoch: 0.01980670482675294
Epoch: 680/800, loss: 3.1571244453025726, correct: 50, time_per_epoch: 0.019796852848428286
Epoch: 690/800, loss: 3.1076231298790673, correct: 50, time_per_epoch: 0.019809804673477812
Epoch: 700/800, loss: 3.0595848958460596, correct: 50, time_per_epoch: 0.01980118268566703
Epoch: 710/800, loss: 3.012947903195439, correct: 50, time_per_epoch: 0.019811607446683945
Epoch: 720/800, loss: 2.9676534127824787, correct: 50, time_per_epoch: 0.019831659063056173
Epoch: 730/800, loss: 2.923645630767842, correct: 50, time_per_epoch: 0.019821518260053017
Epoch: 740/800, loss: 2.8808715581151936, correct: 50, time_per_epoch: 0.0198339527917777
Epoch: 750/800, loss: 2.8392808455456033, correct: 50, time_per_epoch: 0.019824950577574628
Epoch: 760/800, loss: 2.7988256542224277, correct: 50, time_per_epoch: 0.019838302426833203
Epoch: 770/800, loss: 2.759460522333348, correct: 50, time_per_epoch: 0.019831088111867547
Epoch: 780/800, loss: 2.7211422376477836, correct: 50, time_per_epoch: 0.019841526290366042
Epoch: 790/800, loss: 2.6838297160551785, correct: 50, time_per_epoch: 0.019834107605154083
Epoch: 800/800, loss: 2.6474838860307357, correct: 50, time_per_epoch: 0.019824204819925716
